,aspergillus_flavus,aspergillus_nidulans,aspergillus_niger,blumeria_graminis,botrytis_cinerea,candida_albicans,coccidioides_posadasii,colletotrichum_higginsianum,cryptococcus_neoformans,saccharomyces_cerevisiae,schizosaccharomyces_pombe,trichoderma_reseei,verticillium_dahliae,yarrowia_lipolytica,zymoseptoria_tritici,fusarium_graminearum,trichophyton_rubrum,ustilago_maydis,fusarium_oxysporum,gaeumannomyces_graminis,grosmannia_clavigera,kluyveromyces_lactis,magnaporthe_oryzae,neurospora_crassa,pichia_membranifaciens,tuber_melanosporum
493,0.0583333333,0.15,0.1,0.1058823529,0.1142857143,0.0361445783,0.1476190476,0.06,0.0214285714,0,0.1354166667,0.1489361702,0.1452830189,0,0.03,0.06,0.12,0.0476190476,0.0764705882,0.1,0.0777777778,0.0368421053,0.112195122,0.168,0.0122807018,0.1344827586
494,0.0416666667,0.175,0.0944444444,0.1,0.1142857143,0.0361445783,0.1555555556,0.02,0.0214285714,0,0.125,0.1404255319,0.1490566038,0,0.02,0.0533333333,0.11,0.0523809524,0.0764705882,0.0947368421,0.0761904762,0.0447368421,0.1073170732,0.168,0.0157894737,0.1172413793
495,0.0416666667,0.175,0.0944444444,0.0882352941,0.119047619,0.0373493976,0.1476190476,0.02,0.0178571429,0,0.1208333333,0.1319148936,0.1509433962,0,0.02,0.0533333333,0.1,0.053968254,0.0823529412,0.1052631579,0.0682539683,0.0421052632,0.1048780488,0.176,0.0140350877,0.1103448276
496,0.0416666667,0.18,0.0888888889,0.0823529412,0.1095238095,0.0397590361,0.1555555556,0.02,0.025,0.0018867925,0.1145833333,0.1276595745,0.1433962264,0,0.01,0.0466666667,0.09,0.0587301587,0.0764705882,0.1157894737,0.0714285714,0.0447368421,0.1073170732,0.184,0.0140350877,0.1103448276
497,0.0375,0.205,0.1,0.0764705882,0.0952380952,0.0373493976,0.1603174603,0.02,0.0285714286,0.0018867925,0.1083333333,0.1340425532,0.1301886792,0,0.03,0.04,0.07,0.0634920635,0.0764705882,0.1210526316,0.0619047619,0.0526315789,0.1048780488,0.188,0.0122807018,0.1034482759
498,0.0333333333,0.195,0.1,0.0823529412,0.0904761905,0.0385542169,0.1555555556,0.02,0.025,0.0018867925,0.1020833333,0.1361702128,0.1283018868,0,0.03,0.0466666667,0.06,0.0666666667,0.0764705882,0.1210526316,0.0634920635,0.0631578947,0.112195122,0.188,0.0122807018,0.1034482759
499,0.0291666667,0.185,0.0888888889,0.0882352941,0.0857142857,0.0409638554,0.153968254,0.04,0.025,0.0018867925,0.10625,0.1255319149,0.1339622642,0,0.03,0.0466666667,0.06,0.0650793651,0.0647058824,0.1157894737,0.0619047619,0.0605263158,0.1048780488,0.176,0.0140350877,0.0965517241
500,0.0375,0.18,0.1055555556,0.1,0.080952381,0.0409638554,0.146031746,0.04,0.0285714286,0.0018867925,0.10625,0.1170212766,0.1226415094,0,0.03,0.04,0.05,0.0634920635,0.0764705882,0.1,0.0634920635,0.0578947368,0.0951219512,0.168,0.0122807018,0.0862068966
501,0.0416666667,0.19,0.1055555556,0.0882352941,0.080952381,0.043373494,0.1412698413,0.02,0.0321428571,0.0018867925,0.1,0.1085106383,0.1169811321,0,0.04,0.0333333333,0.04,0.0619047619,0.0705882353,0.0947368421,0.0666666667,0.0526315789,0.1048780488,0.164,0.0140350877,0.0689655172
502,0.0291666667,0.16,0.0944444444,0.0823529412,0.0619047619,0.043373494,0.1380952381,0.02,0.0321428571,0.0018867925,0.1083333333,0.1063829787,0.1094339623,0,0.03,0.02,0.04,0.0650793651,0.0764705882,0.0947368421,0.0682539683,0.0447368421,0.1024390244,0.148,0.0157894737,0.0724137931
503,0.0291666667,0.165,0.0833333333,0.0823529412,0.0619047619,0.043373494,0.1428571429,0.02,0.0357142857,0.0018867925,0.10625,0.1042553191,0.1075471698,0,0.04,0.0133333333,0.04,0.0666666667,0.0882352941,0.0947368421,0.0698412698,0.0447368421,0.1048780488,0.156,0.0140350877,0.0655172414
504,0.0416666667,0.135,0.0777777778,0.0705882353,0.0619047619,0.0421686747,0.1428571429,0.02,0.0357142857,0.0018867925,0.1020833333,0.1127659574,0.1018867925,0.0021276596,0.05,0.02,0.04,0.0619047619,0.0823529412,0.0947368421,0.0793650794,0.0394736842,0.1024390244,0.164,0.0105263158,0.075862069
505,0.05,0.125,0.0666666667,0.0941176471,0.0476190476,0.0409638554,0.1476190476,0.02,0.0392857143,0.0037735849,0.1083333333,0.114893617,0.1018867925,0.0021276596,0.06,0.02,0.04,0.0571428571,0.0823529412,0.0842105263,0.0888888889,0.0394736842,0.1024390244,0.164,0.0140350877,0.0896551724
506,0.05,0.12,0.0833333333,0.1,0.0523809524,0.0373493976,0.1492063492,0.02,0.0321428571,0.0018867925,0.11875,0.114893617,0.1,0.0021276596,0.06,0.0266666667,0.04,0.053968254,0.0764705882,0.0789473684,0.0841269841,0.0368421053,0.1,0.136,0.0140350877,0.0862068966
507,0.0583333333,0.09,0.0722222222,0.1117647059,0.0571428571,0.0385542169,0.1476190476,0.02,0.0285714286,0.0018867925,0.1166666667,0.1042553191,0.0943396226,0.0021276596,0.04,0.04,0.04,0.0555555556,0.0764705882,0.0736842105,0.0873015873,0.0289473684,0.1,0.136,0.0192982456,0.0793103448
508,0.0583333333,0.11,0.0833333333,0.1058823529,0.0666666667,0.0361445783,0.1476190476,0.02,0.0285714286,0.0018867925,0.1145833333,0.1106382979,0.0943396226,0.0021276596,0.04,0.04,0.04,0.0523809524,0.0823529412,0.0631578947,0.0873015873,0.0184210526,0.0853658537,0.136,0.0228070175,0.075862069
509,0.0666666667,0.11,0.0944444444,0.1294117647,0.0666666667,0.034939759,0.1587301587,0.02,0.0285714286,0.0018867925,0.1041666667,0.1127659574,0.0886792453,0.0021276596,0.04,0.04,0.03,0.0523809524,0.0823529412,0.0631578947,0.0920634921,0.0210526316,0.0951219512,0.136,0.0210526316,0.075862069
510,0.0625,0.11,0.0888888889,0.1176470588,0.0619047619,0.0385542169,0.1587301587,0.02,0.025,0.0018867925,0.1041666667,0.1234042553,0.0849056604,0.0021276596,0.05,0.04,0.03,0.053968254,0.0705882353,0.0736842105,0.0952380952,0.0210526316,0.0975609756,0.144,0.0228070175,0.075862069
511,0.0708333333,0.09,0.0777777778,0.1176470588,0.0571428571,0.034939759,0.1492063492,0.02,0.0321428571,0.0018867925,0.1041666667,0.1170212766,0.0905660377,0.0021276596,0.04,0.0533333333,0.04,0.046031746,0.0529411765,0.0842105263,0.0920634921,0.0263157895,0.0902439024,0.14,0.0210526316,0.0793103448
512,0.0791666667,0.105,0.0888888889,0.1235294118,0.0571428571,0.0385542169,0.1476190476,0.02,0.0321428571,0.0018867925,0.0895833333,0.1170212766,0.1018867925,0.0021276596,0.05,0.0666666667,0.05,0.0428571429,0.0470588235,0.0894736842,0.0936507937,0.0263157895,0.0902439024,0.14,0.0210526316,0.075862069
513,0.0791666667,0.1,0.0888888889,0.1117647059,0.0571428571,0.0373493976,0.1333333333,0.02,0.0321428571,0.0018867925,0.09375,0.1212765957,0.1150943396,0.0021276596,0.05,0.0666666667,0.04,0.0380952381,0.0411764706,0.0947368421,0.1015873016,0.0210526316,0.0926829268,0.124,0.0210526316,0.0862068966
514,0.0708333333,0.1,0.1055555556,0.1294117647,0.0523809524,0.0373493976,0.126984127,0.02,0.0285714286,0.0018867925,0.1020833333,0.1127659574,0.120754717,0,0.04,0.06,0.03,0.0349206349,0.0588235294,0.0894736842,0.0841269841,0.0263157895,0.087804878,0.12,0.0210526316,0.0793103448
515,0.0625,0.11,0.1277777778,0.1058823529,0.0619047619,0.0385542169,0.1285714286,0.02,0.0285714286,0,0.09375,0.1127659574,0.1226415094,0,0.04,0.06,0.03,0.0349206349,0.0705882353,0.1052631579,0.0825396825,0.0263157895,0.0853658537,0.112,0.0175438596,0.0655172414
516,0.0583333333,0.11,0.1111111111,0.1,0.0571428571,0.0397590361,0.1301587302,0.02,0.0285714286,0.0018867925,0.08125,0.1234042553,0.1169811321,0,0.05,0.0533333333,0.03,0.0380952381,0.0764705882,0.1052631579,0.0841269841,0.0289473684,0.0853658537,0.108,0.0192982456,0.0655172414
517,0.0458333333,0.11,0.1222222222,0.1058823529,0.0571428571,0.0373493976,0.1301587302,0.02,0.0357142857,0.0018867925,0.0833333333,0.114893617,0.120754717,0,0.06,0.04,0.03,0.0317460317,0.0823529412,0.1052631579,0.0888888889,0.0315789474,0.0853658537,0.1,0.0140350877,0.075862069
518,0.0458333333,0.095,0.1111111111,0.1235294118,0.0428571429,0.0361445783,0.1365079365,0.02,0.0428571429,0.0018867925,0.0875,0.1085106383,0.1150943396,0,0.07,0.0533333333,0.03,0.0301587302,0.0764705882,0.1105263158,0.0873015873,0.0342105263,0.0902439024,0.116,0.0105263158,0.0689655172
519,0.0416666667,0.085,0.1,0.1117647059,0.0476190476,0.0373493976,0.1206349206,0,0.0428571429,0.0018867925,0.0958333333,0.1085106383,0.1188679245,0,0.07,0.0666666667,0.03,0.0253968254,0.0764705882,0.1052631579,0.0857142857,0.0289473684,0.0853658537,0.112,0.0105263158,0.0793103448
520,0.0458333333,0.085,0.0888888889,0.1117647059,0.0619047619,0.0397590361,0.1158730159,0.02,0.0428571429,0.0037735849,0.1041666667,0.1042553191,0.1226415094,0,0.06,0.0733333333,0.04,0.0222222222,0.0705882353,0.1105263158,0.0841269841,0.0342105263,0.0829268293,0.128,0.0105263158,0.0793103448
521,0.0458333333,0.095,0.1,0.1117647059,0.0761904762,0.0373493976,0.1222222222,0.02,0.0392857143,0.0037735849,0.1145833333,0.1021276596,0.1320754717,0,0.06,0.06,0.05,0.0238095238,0.0764705882,0.1,0.080952381,0.0368421053,0.0756097561,0.136,0.0087719298,0.0931034483
522,0.05,0.075,0.0944444444,0.1,0.0761904762,0.034939759,0.1253968254,0.02,0.0357142857,0.0037735849,0.1229166667,0.1063829787,0.1301886792,0,0.05,0.0533333333,0.07,0.0222222222,0.0764705882,0.0947368421,0.0761904762,0.0421052632,0.0707317073,0.144,0.0070175439,0.1
523,0.05,0.075,0.1,0.1,0.080952381,0.0325301205,0.1349206349,0.02,0.0285714286,0.0056603774,0.1208333333,0.1085106383,0.1132075472,0,0.05,0.06,0.07,0.0206349206,0.0764705882,0.0947368421,0.0714285714,0.0421052632,0.0707317073,0.164,0.0087719298,0.1
524,0.0541666667,0.075,0.0888888889,0.0882352941,0.0761904762,0.0313253012,0.1396825397,0.02,0.0285714286,0.0056603774,0.1145833333,0.1106382979,0.1037735849,0,0.06,0.0666666667,0.07,0.019047619,0.0705882353,0.1052631579,0.0777777778,0.0342105263,0.0682926829,0.16,0.0087719298,0.1
525,0.0583333333,0.065,0.0722222222,0.1,0.0666666667,0.0265060241,0.1317460317,0.02,0.025,0.0056603774,0.1208333333,0.114893617,0.0962264151,0,0.06,0.0666666667,0.08,0.0206349206,0.0705882353,0.0947368421,0.0825396825,0.0342105263,0.0707317073,0.168,0.0105263158,0.1
526,0.0583333333,0.055,0.0666666667,0.1058823529,0.0619047619,0.0289156627,0.1206349206,0.02,0.0321428571,0.0056603774,0.1270833333,0.1021276596,0.1,0,0.05,0.0666666667,0.07,0.0174603175,0.0647058824,0.0947368421,0.080952381,0.0342105263,0.0634146341,0.172,0.0105263158,0.1034482759
527,0.0583333333,0.055,0.0555555556,0.1,0.0714285714,0.0289156627,0.1206349206,0.02,0.0285714286,0.0075471698,0.1208333333,0.1127659574,0.1018867925,0,0.05,0.0733333333,0.07,0.0174603175,0.0647058824,0.0947368421,0.0714285714,0.0421052632,0.0585365854,0.164,0.0140350877,0.1068965517
528,0.0583333333,0.055,0.05,0.0823529412,0.080952381,0.0301204819,0.1158730159,0.02,0.0321428571,0.0075471698,0.1166666667,0.1127659574,0.1037735849,0,0.04,0.0666666667,0.08,0.0174603175,0.0588235294,0.1,0.0714285714,0.0421052632,0.0634146341,0.16,0.0245614035,0.1103448276
529,0.0625,0.07,0.0555555556,0.0705882353,0.080952381,0.0277108434,0.126984127,0.04,0.0321428571,0.0075471698,0.1166666667,0.114893617,0.1037735849,0,0.04,0.0533333333,0.08,0.019047619,0.0647058824,0.1105263158,0.0698412698,0.0447368421,0.0731707317,0.16,0.0263157895,0.1034482759
530,0.0666666667,0.075,0.0555555556,0.0647058824,0.0714285714,0.0253012048,0.1380952381,0.02,0.0357142857,0.0056603774,0.1083333333,0.114893617,0.1037735849,0,0.04,0.06,0.07,0.0222222222,0.0647058824,0.1,0.0682539683,0.0368421053,0.0707317073,0.148,0.0245614035,0.1034482759
531,0.0541666667,0.065,0.05,0.0647058824,0.0619047619,0.0289156627,0.1333333333,0.02,0.0357142857,0.0056603774,0.10625,0.1234042553,0.0867924528,0,0.04,0.06,0.05,0.0206349206,0.0588235294,0.1,0.0793650794,0.0289473684,0.0682926829,0.156,0.0245614035,0.1
532,0.0458333333,0.075,0.0444444444,0.0882352941,0.0666666667,0.0277108434,0.1396825397,0.04,0.0428571429,0.0056603774,0.1,0.114893617,0.0849056604,0,0.05,0.0666666667,0.03,0.019047619,0.0647058824,0.1052631579,0.0857142857,0.0236842105,0.0780487805,0.136,0.0245614035,0.0931034483
533,0.0416666667,0.07,0.0333333333,0.0941176471,0.0714285714,0.0277108434,0.1380952381,0.06,0.05,0.0037735849,0.1041666667,0.1127659574,0.0849056604,0,0.04,0.0666666667,0.03,0.0206349206,0.0647058824,0.1157894737,0.0873015873,0.0289473684,0.0731707317,0.12,0.0210526316,0.0965517241
534,0.0375,0.07,0.0444444444,0.0941176471,0.0619047619,0.0301204819,0.1380952381,0.06,0.0535714286,0.0037735849,0.1020833333,0.1127659574,0.0886792453,0,0.04,0.06,0.03,0.0206349206,0.0529411765,0.1105263158,0.0936507937,0.0289473684,0.0780487805,0.12,0.0245614035,0.1137931034
535,0.0416666667,0.075,0.0555555556,0.0882352941,0.0619047619,0.0373493976,0.1428571429,0.06,0.0535714286,0.0037735849,0.0958333333,0.1212765957,0.0924528302,0,0.03,0.06,0.03,0.0174603175,0.0411764706,0.1210526316,0.0873015873,0.0289473684,0.0731707317,0.124,0.0228070175,0.1206896552
536,0.0541666667,0.085,0.05,0.0882352941,0.0666666667,0.0337349398,0.1523809524,0.06,0.0464285714,0.0018867925,0.0875,0.1340425532,0.0886792453,0,0.03,0.0733333333,0.03,0.0158730159,0.0588235294,0.1263157895,0.0904761905,0.0236842105,0.0731707317,0.132,0.0245614035,0.1275862069
537,0.0541666667,0.085,0.0722222222,0.0882352941,0.0666666667,0.034939759,0.1492063492,0.06,0.0464285714,0,0.09375,0.1255319149,0.0905660377,0,0.03,0.0666666667,0.03,0.0174603175,0.0529411765,0.1263157895,0.0936507937,0.0131578947,0.0829268293,0.14,0.0210526316,0.1275862069
538,0.0541666667,0.09,0.0722222222,0.0882352941,0.0619047619,0.0313253012,0.1523809524,0.06,0.0357142857,0,0.0958333333,0.1191489362,0.0943396226,0,0.04,0.06,0.03,0.019047619,0.0529411765,0.1315789474,0.0920634921,0.0184210526,0.0780487805,0.128,0.0105263158,0.1344827586
539,0.0541666667,0.08,0.0777777778,0.0882352941,0.0571428571,0.0325301205,0.1555555556,0.04,0.0357142857,0,0.0958333333,0.1170212766,0.0981132075,0,0.04,0.06,0.03,0.019047619,0.0470588235,0.1210526316,0.0968253968,0.0210526316,0.0780487805,0.148,0.0105263158,0.1310344828
540,0.0416666667,0.06,0.0833333333,0.0823529412,0.0523809524,0.0301204819,0.1555555556,0.04,0.0321428571,0,0.09375,0.1106382979,0.0924528302,0,0.05,0.0533333333,0.03,0.0142857143,0.0470588235,0.1421052632,0.0968253968,0.0236842105,0.0780487805,0.148,0.0122807018,0.1310344828
541,0.0416666667,0.07,0.0944444444,0.0764705882,0.0476190476,0.0313253012,0.1619047619,0.04,0.0285714286,0,0.0979166667,0.1106382979,0.1,0,0.05,0.0533333333,0.03,0.0174603175,0.0647058824,0.1421052632,0.0920634921,0.0263157895,0.0853658537,0.14,0.0122807018,0.1275862069
542,0.05,0.07,0.1,0.0647058824,0.0619047619,0.0361445783,0.1571428571,0.02,0.025,0,0.09375,0.1042553191,0.0962264151,0,0.05,0.0533333333,0.04,0.0206349206,0.0588235294,0.1421052632,0.080952381,0.0315789474,0.087804878,0.144,0.0122807018,0.1310344828
543,0.05,0.085,0.1,0.0588235294,0.0571428571,0.0373493976,0.1492063492,0,0.0178571429,0,0.0979166667,0.1021276596,0.0943396226,0,0.07,0.06,0.04,0.0206349206,0.0588235294,0.1263157895,0.0793650794,0.0263157895,0.0853658537,0.148,0.0140350877,0.1310344828
544,0.05,0.11,0.1,0.0588235294,0.0761904762,0.0373493976,0.146031746,0,0.0214285714,0,0.0979166667,0.1,0.0867924528,0,0.07,0.06,0.04,0.0238095238,0.0588235294,0.1263157895,0.073015873,0.0315789474,0.0829268293,0.164,0.0105263158,0.1137931034
545,0.0541666667,0.12,0.0888888889,0.0647058824,0.0904761905,0.0313253012,0.1428571429,0,0.025,0,0.1,0.0893617021,0.0849056604,0,0.07,0.06,0.04,0.0253968254,0.0647058824,0.1157894737,0.0793650794,0.0342105263,0.0780487805,0.148,0.0105263158,0.1137931034
546,0.0583333333,0.12,0.1,0.0705882353,0.0904761905,0.0313253012,0.1412698413,0,0.025,0,0.10625,0.0829787234,0.0849056604,0,0.07,0.0533333333,0.04,0.026984127,0.0470588235,0.1052631579,0.0777777778,0.0368421053,0.0902439024,0.148,0.0070175439,0.1
547,0.0625,0.125,0.0777777778,0.0823529412,0.0761904762,0.0325301205,0.1396825397,0,0.0285714286,0,0.10625,0.0829787234,0.0867924528,0,0.06,0.0533333333,0.04,0.0285714286,0.0529411765,0.1,0.0793650794,0.0368421053,0.0853658537,0.136,0.0087719298,0.0931034483
548,0.0625,0.125,0.0888888889,0.0882352941,0.0761904762,0.0361445783,0.1380952381,0,0.0285714286,0,0.1125,0.085106383,0.0754716981,0,0.05,0.0533333333,0.03,0.0301587302,0.0588235294,0.0894736842,0.0841269841,0.0289473684,0.0804878049,0.132,0.0122807018,0.0896551724
549,0.0541666667,0.13,0.0833333333,0.1,0.0761904762,0.034939759,0.1365079365,0,0.025,0.0018867925,0.10625,0.0872340426,0.0679245283,0,0.05,0.06,0.03,0.0301587302,0.0647058824,0.0947368421,0.0825396825,0.0263157895,0.0731707317,0.116,0.0105263158,0.0965517241
550,0.0791666667,0.14,0.0777777778,0.1235294118,0.080952381,0.0337349398,0.1285714286,0,0.025,0.0018867925,0.1125,0.0936170213,0.0698113208,0,0.04,0.06,0.04,0.0301587302,0.0647058824,0.0789473684,0.0825396825,0.0210526316,0.0804878049,0.112,0.0087719298,0.1
551,0.0833333333,0.145,0.0666666667,0.1235294118,0.080952381,0.0313253012,0.1222222222,0,0.0285714286,0.0018867925,0.1020833333,0.0957446809,0.0622641509,0,0.04,0.06,0.04,0.0333333333,0.0647058824,0.0736842105,0.0857142857,0.0236842105,0.0804878049,0.112,0.0087719298,0.1
552,0.075,0.155,0.0611111111,0.1117647059,0.0619047619,0.0289156627,0.1206349206,0.02,0.0285714286,0.0018867925,0.1104166667,0.1106382979,0.0641509434,0,0.03,0.0533333333,0.03,0.0365079365,0.0588235294,0.0736842105,0.0952380952,0.0210526316,0.0682926829,0.104,0.0087719298,0.1034482759
553,0.075,0.14,0.0777777778,0.1176470588,0.0523809524,0.0277108434,0.1238095238,0.02,0.0321428571,0.0018867925,0.1041666667,0.1063829787,0.0622641509,0,0.01,0.0466666667,0.04,0.0349206349,0.0647058824,0.0736842105,0.0936507937,0.0236842105,0.0829268293,0.1,0.0070175439,0.1103448276
554,0.075,0.11,0.0666666667,0.1117647059,0.0476190476,0.0253012048,0.1222222222,0.02,0.025,0.0018867925,0.1041666667,0.0978723404,0.0698113208,0,0,0.0466666667,0.04,0.0317460317,0.0647058824,0.0684210526,0.0952380952,0.0236842105,0.0804878049,0.084,0.0070175439,0.124137931
555,0.0625,0.1,0.0722222222,0.1,0.0428571429,0.0253012048,0.1238095238,0.02,0.025,0.0018867925,0.1041666667,0.1106382979,0.0811320755,0,0.01,0.0466666667,0.03,0.0333333333,0.0588235294,0.0684210526,0.0857142857,0.0263157895,0.0780487805,0.088,0.0070175439,0.1344827586
556,0.0458333333,0.11,0.0722222222,0.0941176471,0.0380952381,0.0240963855,0.1142857143,0.02,0.025,0.0018867925,0.0958333333,0.1085106383,0.079245283,0,0.01,0.04,0.03,0.0349206349,0.0705882353,0.0736842105,0.0841269841,0.0315789474,0.0658536585,0.092,0.0105263158,0.1413793103
557,0.05,0.115,0.0722222222,0.0705882353,0.0666666667,0.0240963855,0.1095238095,0.04,0.0178571429,0.0037735849,0.0895833333,0.1127659574,0.0754716981,0,0.02,0.0533333333,0.04,0.0317460317,0.0588235294,0.0842105263,0.0841269841,0.0315789474,0.0780487805,0.104,0.0087719298,0.1413793103
558,0.05,0.115,0.0722222222,0.0647058824,0.0904761905,0.0240963855,0.1126984127,0.04,0.0214285714,0.0037735849,0.0854166667,0.1085106383,0.079245283,0.0021276596,0.02,0.0466666667,0.04,0.0301587302,0.0647058824,0.0894736842,0.0777777778,0.0315789474,0.087804878,0.112,0.0087719298,0.1413793103
559,0.0583333333,0.13,0.0666666667,0.0529411765,0.1,0.0265060241,0.1206349206,0.04,0.025,0.0037735849,0.09375,0.1063829787,0.0849056604,0.0021276596,0.02,0.04,0.04,0.0301587302,0.0705882353,0.0789473684,0.0746031746,0.0289473684,0.0804878049,0.124,0.0105263158,0.1275862069
560,0.0375,0.13,0.0666666667,0.0294117647,0.1,0.0277108434,0.1222222222,0.04,0.0357142857,0.0037735849,0.0916666667,0.1063829787,0.0811320755,0.0021276596,0.04,0.0333333333,0.04,0.0333333333,0.0705882353,0.0789473684,0.0761904762,0.0315789474,0.0731707317,0.14,0.0105263158,0.1172413793
561,0.0375,0.12,0.0833333333,0.0235294118,0.1047619048,0.0277108434,0.1301587302,0.04,0.0285714286,0.0056603774,0.0958333333,0.1170212766,0.0905660377,0.0042553191,0.04,0.0466666667,0.04,0.0317460317,0.0529411765,0.0842105263,0.0714285714,0.0263157895,0.0707317073,0.144,0.0140350877,0.1068965517
562,0.0375,0.105,0.1,0.0294117647,0.1095238095,0.0265060241,0.1317460317,0.02,0.0285714286,0.0056603774,0.09375,0.1063829787,0.0849056604,0.0042553191,0.04,0.0533333333,0.04,0.026984127,0.0529411765,0.0736842105,0.0698412698,0.0263157895,0.0756097561,0.168,0.0175438596,0.1034482759
563,0.0458333333,0.11,0.0888888889,0.0294117647,0.119047619,0.0277108434,0.1428571429,0.02,0.0285714286,0.0056603774,0.0854166667,0.1063829787,0.0830188679,0.0042553191,0.04,0.0533333333,0.03,0.0317460317,0.0470588235,0.0684210526,0.0682539683,0.0236842105,0.0609756098,0.168,0.0175438596,0.0862068966
564,0.0541666667,0.12,0.0888888889,0.0294117647,0.119047619,0.0313253012,0.1476190476,0.02,0.0285714286,0.0056603774,0.09375,0.114893617,0.0830188679,0.0042553191,0.04,0.0666666667,0.03,0.0301587302,0.0470588235,0.0842105263,0.0603174603,0.0184210526,0.0585365854,0.164,0.0245614035,0.0689655172
565,0.0625,0.115,0.0888888889,0.0294117647,0.119047619,0.0325301205,0.1412698413,0.04,0.0285714286,0.0056603774,0.09375,0.1042553191,0.0716981132,0.0042553191,0.04,0.0866666667,0.04,0.0317460317,0.0588235294,0.0842105263,0.0587301587,0.0131578947,0.0658536585,0.164,0.0228070175,0.0586206897
566,0.0666666667,0.095,0.0777777778,0.0352941176,0.1285714286,0.034939759,0.1523809524,0.06,0.0357142857,0.0056603774,0.09375,0.1042553191,0.0811320755,0.0042553191,0.04,0.0866666667,0.05,0.0333333333,0.0529411765,0.0894736842,0.0587301587,0.0105263158,0.0707317073,0.168,0.0192982456,0.0586206897
567,0.0625,0.09,0.0833333333,0.0352941176,0.1047619048,0.034939759,0.1603174603,0.04,0.0357142857,0.0037735849,0.0958333333,0.1085106383,0.0886792453,0.0042553191,0.04,0.0733333333,0.04,0.0349206349,0.0529411765,0.0894736842,0.0587301587,0.0105263158,0.0585365854,0.164,0.0192982456,0.0655172414
568,0.0583333333,0.08,0.0777777778,0.0352941176,0.080952381,0.0325301205,0.1619047619,0.04,0.0321428571,0.0037735849,0.09375,0.1127659574,0.0886792453,0.0021276596,0.04,0.0733333333,0.05,0.0349206349,0.0588235294,0.0736842105,0.0571428571,0.0131578947,0.0487804878,0.16,0.0175438596,0.0620689655
